post_id,creator_id,category,follower_tier,followers_at_post,post_date,post_hour,post_weekday,is_sponsored,likes,comments,engagement,engagement_rate,hashtag_count,caption_length,has_brand_mention
P0020866,CR00419,Pets,mid,312880,2024-02-12,17,Monday,True,12144,769,12913,4.127,22,47,True
P0020867,CR00419,Pets,mid,312880,2023-12-20,14,Wednesday,False,4388,156,4544,1.452,9,26,False
P0020868,CR00419,Pets,mid,312880,2023-10-23,9,Monday,False,8184,444,8628,2.758,2,253,False
P0020869,CR00419,Pets,mid,312880,2025-01-19,9,Sunday,False,6516,389,6905,2.207,29,102,True
P0020870,CR00419,Pets,mid,312880,2023-11-10,6,Friday,False,6133,298,6431,2.055,21,321,False
P0020871,CR00419,Pets,mid,312880,2024-04-03,8,Wednesday,False,6402,385,6787,2.169,7,30,False
P0020872,CR00419,Pets,mid,312880,2024-05-26,10,Sunday,False,6548,315,6863,2.193,16,71,False
P0020873,CR00419,Pets,mid,312880,2024-06-29,8,Saturday,False,5619,116,5735,1.833,5,147,False
P0020874,CR00419,Pets,mid,312880,2025-02-05,15,Wednesday,False,6381,296,6677,2.134,24,5,True
P0020875,CR00419,Pets,mid,312880,2023-10-20,4,Friday,False,12037,512,12549,4.011,19,45,False
P0020876,CR00419,Pets,mid,312880,2023-04-26,6,Wednesday,False,8389,576,8965,2.865,10,141,True
P0020877,CR00419,Pets,mid,312880,2024-10-12,13,Saturday,True,7482,546,8028,2.566,6,58,True
P0020878,CR00419,Pets,mid,312880,2023-09-18,19,Monday,False,4640,313,4953,1.583,10,131,False
P0020879,CR00419,Pets,mid,312880,2023-03-29,7,Wednesday,False,9419,671,10090,3.225,16,68,False
P0020880,CR00419,Pets,mid,312880,2024-02-26,4,Monday,False,13294,285,13579,4.34,23,186,False
P0020881,CR00419,Pets,mid,312880,2024-06-03,8,Monday,False,5883,228,6111,1.953,7,36,False
P0020882,CR00419,Pets,mid,312880,2023-11-08,12,Wednesday,False,7891,620,8511,2.72,7,59,False
P0020883,CR00420,Photography,mid,276894,2024-03-04,11,Monday,False,6109,472,6581,2.377,18,25,False
P0020884,CR00420,Photography,mid,276894,2023-05-27,9,Saturday,False,5001,381,5382,1.944,6,172,False
P0020885,CR00420,Photography,mid,276894,2024-06-07,14,Friday,False,4660,371,5031,1.817,12,59,True
P0020886,CR00420,Photography,mid,276894,2024-02-18,19,Sunday,False,2640,203,2843,1.027,28,33,False
P0020887,CR00420,Photography,mid,276894,2024-09-21,12,Saturday,True,3010,232,3242,1.171,28,257,True
P0020888,CR00420,Photography,mid,276894,2023-12-06,12,Wednesday,False,7076,556,7632,2.756,3,211,False
P0020889,CR00420,Photography,mid,276894,2023-11-11,10,Saturday,False,3195,160,3355,1.212,17,119,False
P0020890,CR00420,Photography,mid,276894,2023-12-11,12,Monday,True,5092,245,5337,1.927,25,91,True
P0020891,CR00420,Photography,mid,276894,2023-07-05,7,Wednesday,True,2151,104,2255,0.814,27,97,True
P0020892,CR00420,Photography,mid,276894,2023-06-06,10,Tuesday,True,3804,95,3899,1.408,7,75,True
P0020893,CR00420,Photography,mid,276894,2023-08-30,5,Wednesday,False,6819,264,7083,2.558,24,42,False
P0020894,CR00420,Photography,mid,276894,2024-03-05,21,Tuesday,True,4841,284,5125,1.851,11,212,True
P0020895,CR00420,Photography,mid,276894,2023-09-11,5,Monday,False,2530,155,2685,0.97,15,141,False
P0020896,CR00420,Photography,mid,276894,2024-01-15,9,Monday,False,3244,248,3492,1.261,1,126,False
P0020897,CR00420,Photography,mid,276894,2024-03-17,16,Sunday,False,4185,133,4318,1.559,25,279,False
P0020898,CR00420,Photography,mid,276894,2023-10-04,14,Wednesday,False,4203,228,4431,1.6,17,94,False
P0020899,CR00420,Photography,mid,276894,2023-06-30,19,Friday,False,4565,287,4852,1.752,20,18,False
P0020900,CR00420,Photography,mid,276894,2025-02-12,17,Wednesday,True,2381,133,2514,0.908,12,93,True
P0020901,CR00420,Photography,mid,276894,2024-12-21,9,Saturday,True,2643,190,2833,1.023,22,122,True
P0020902,CR00420,Photography,mid,276894,2024-05-13,12,Monday,True,2030,143,2173,0.785,12,59,True
P0020903,CR00420,Photography,mid,276894,2023-05-19,14,Friday,False,4427,345,4772,1.723,7,152,False
P0020904,CR00420,Photography,mid,276894,2023-10-30,8,Monday,False,9827,393,10220,3.691,5,62,False
P0020905,CR00420,Photography,mid,276894,2024-11-15,14,Friday,False,2570,52,2622,0.947,3,24,False
P0020906,CR00420,Photography,mid,276894,2024-02-05,12,Monday,True,1996,42,2038,0.736,17,163,True
P0020907,CR00420,Photography,mid,276894,2024-11-04,13,Monday,False,3742,180,3922,1.416,15,209,False
P0020908,CR00420,Photography,mid,276894,2023-10-25,5,Wednesday,False,4584,316,4900,1.77,15,55,False
P0020909,CR00420,Photography,mid,276894,2024-12-09,5,Monday,False,8237,259,8496,3.068,2,15,False
P0020910,CR00420,Photography,mid,276894,2024-12-08,18,Sunday,False,3632,183,3815,1.378,0,194,False
P0020911,CR00420,Photography,mid,276894,2024-12-26,19,Thursday,False,6682,300,6982,2.522,21,25,False
P0020912,CR00420,Photography,mid,276894,2024-10-24,7,Thursday,False,2421,98,2519,0.91,8,125,False
P0020913,CR00420,Photography,mid,276894,2023-12-16,17,Saturday,False,5175,321,5496,1.985,4,22,False
P0020914,CR00420,Photography,mid,276894,2025-02-20,18,Thursday,True,4078,274,4352,1.572,24,119,True
P0020915,CR00420,Photography,mid,276894,2023-10-28,8,Saturday,False,5822,464,6286,2.27,18,154,False
P0020916,CR00420,Photography,mid,276894,2024-02-05,8,Monday,True,3773,87,3860,1.394,24,69,True
P0020917,CR00420,Photography,mid,276894,2024-10-01,15,Tuesday,False,1763,98,1861,0.672,3,365,False
P0020918,CR00420,Photography,mid,276894,2023-11-28,14,Tuesday,False,3187,182,3369,1.217,23,80,False
P0020919,CR00420,Photography,mid,276894,2023-04-29,10,Saturday,False,5895,138,6033,2.179,13,30,True
P0020920,CR00420,Photography,mid,276894,2024-11-07,2,Thursday,False,3081,149,3230,1.167,2,82,False
P0020921,CR00420,Photography,mid,276894,2023-03-23,14,Thursday,True,3839,94,3933,1.42,10,139,True
P0020922,CR00420,Photography,mid,276894,2023-11-28,12,Tuesday,True,2568,181,2749,0.993,27,291,True
P0020923,CR00420,Photography,mid,276894,2025-02-19,8,Wednesday,False,2949,147,3096,1.118,8,89,True
P0020924,CR00420,Photography,mid,276894,2024-12-19,14,Thursday,True,2204,84,2288,0.826,13,45,True
P0020925,CR00420,Photography,mid,276894,2024-07-31,19,Wednesday,False,4818,294,5112,1.846,5,107,False
P0020926,CR00420,Photography,mid,276894,2023-03-07,9,Tuesday,False,7526,255,7781,2.81,1,143,False
P0020927,CR00420,Photography,mid,276894,2023-04-22,10,Saturday,True,5698,290,5988,2.163,29,113,True
P0020928,CR00420,Photography,mid,276894,2024-07-21,19,Sunday,False,3583,79,3662,1.323,12,148,True
P0020929,CR00420,Photography,mid,276894,2025-01-09,13,Thursday,True,4526,236,4762,1.72,16,123,True
P0020930,CR00420,Photography,mid,276894,2024-07-19,9,Friday,False,5644,305,5949,2.148,1,71,False
P0020931,CR00420,Photography,mid,276894,2024-04-07,17,Sunday,True,3732,251,3983,1.438,11,283,True
P0020932,CR00420,Photography,mid,276894,2024-07-08,11,Monday,True,8057,552,8609,3.109,14,84,True
P0020933,CR00420,Photography,mid,276894,2024-08-10,17,Saturday,True,2498,58,2556,0.923,29,42,True
P0020934,CR00420,Photography,mid,276894,2024-12-18,5,Wednesday,False,7161,169,7330,2.647,6,64,False
P0020935,CR00420,Photography,mid,276894,2024-04-25,14,Thursday,True,5422,402,5824,2.103,29,166,True
P0020936,CR00421,Lifestyle,mid,204651,2024-09-24,14,Tuesday,False,4006,291,4297,2.1,15,87,False
P0020937,CR00421,Lifestyle,mid,204651,2023-03-29,10,Wednesday,False,2457,54,2511,1.227,24,129,False
P0020938,CR00421,Lifestyle,mid,204651,2023-04-19,7,Wednesday,False,3081,225,3306,1.615,24,477,False
P0020939,CR00421,Lifestyle,mid,204651,2025-01-03,11,Friday,False,10136,438,10574,5.167,5,77,True
P0020940,CR00421,Lifestyle,mid,204651,2024-08-07,21,Wednesday,False,10218,219,10437,5.1,24,22,False
P0020941,CR00421,Lifestyle,mid,204651,2023-12-15,9,Friday,False,4174,282,4456,2.177,15,244,False
P0020942,CR00421,Lifestyle,mid,204651,2023-08-07,12,Monday,False,4681,190,4871,2.38,10,261,True
P0020943,CR00421,Lifestyle,mid,204651,2024-08-17,15,Saturday,False,6496,354,6850,3.347,8,83,False
P0020944,CR00421,Lifestyle,mid,204651,2024-12-25,16,Wednesday,False,5158,170,5328,2.603,23,30,False
P0020945,CR00421,Lifestyle,mid,204651,2023-09-22,15,Friday,False,5538,340,5878,2.872,6,201,True
P0020946,CR00421,Lifestyle,mid,204651,2023-06-01,18,Thursday,True,3942,164,4106,2.006,27,174,True
P0020947,CR00421,Lifestyle,mid,204651,2024-03-16,13,Saturday,False,6635,227,6862,3.353,9,51,False
P0020948,CR00421,Lifestyle,mid,204651,2025-02-06,18,Thursday,False,4909,316,5225,2.553,2,114,False
P0020949,CR00421,Lifestyle,mid,204651,2023-03-11,14,Saturday,False,3320,139,3459,1.69,22,396,False
P0020950,CR00421,Lifestyle,mid,204651,2025-01-08,9,Wednesday,True,4773,335,5108,2.496,24,37,True
P0020951,CR00421,Lifestyle,mid,204651,2024-08-01,18,Thursday,False,5532,289,5821,2.844,20,112,False
P0020952,CR00421,Lifestyle,mid,204651,2024-02-09,8,Friday,True,2359,116,2475,1.209,22,222,True
P0020953,CR00421,Lifestyle,mid,204651,2023-03-09,7,Thursday,False,4026,138,4164,2.035,7,75,False
P0020954,CR00421,Lifestyle,mid,204651,2023-03-23,20,Thursday,False,6896,537,7433,3.632,11,50,False
P0020955,CR00421,Lifestyle,mid,204651,2023-12-30,16,Saturday,False,3323,137,3460,1.691,1,79,False
P0020956,CR00421,Lifestyle,mid,204651,2023-06-28,17,Wednesday,False,4199,120,4319,2.11,2,110,False
P0020957,CR00421,Lifestyle,mid,204651,2023-10-22,8,Sunday,True,2596,146,2742,1.34,11,20,True
P0020958,CR00421,Lifestyle,mid,204651,2023-04-13,10,Thursday,False,2282,69,2351,1.149,26,12,False
P0020959,CR00421,Lifestyle,mid,204651,2023-12-12,22,Tuesday,False,2734,188,2922,1.428,29,80,False
P0020960,CR00421,Lifestyle,mid,204651,2024-02-18,8,Sunday,False,5131,216,5347,2.613,5,130,False
P0020961,CR00421,Lifestyle,mid,204651,2023-09-19,19,Tuesday,False,5494,215,5709,2.79,16,122,False
P0020962,CR00421,Lifestyle,mid,204651,2025-02-08,8,Saturday,False,9757,594,10351,5.058,8,71,False
P0020963,CR00421,Lifestyle,mid,204651,2024-09-11,7,Wednesday,False,3323,120,3443,1.682,11,50,False
P0020964,CR00421,Lifestyle,mid,204651,2024-06-07,10,Friday,False,3585,88,3673,1.795,15,21,False
P0020965,CR00421,Lifestyle,mid,204651,2023-06-29,13,Thursday,False,5924,434,6358,3.107,19,22,False
P0020966,CR00421,Lifestyle,mid,204651,2024-06-24,10,Monday,False,2591,78,2669,1.304,27,100,False
P0020967,CR00421,Lifestyle,mid,204651,2024-09-08,17,Sunday,False,8336,303,8639,4.221,6,224,False
P0020968,CR00421,Lifestyle,mid,204651,2023-11-17,7,Friday,True,6487,384,6871,3.357,5,169,True
P0020969,CR00422,Art,mid,209876,2024-11-11,14,Monday,False,1992,105,2097,0.999,21,70,False
P0020970,CR00422,Art,mid,209876,2024-06-13,20,Thursday,False,2226,176,2402,1.144,19,56,False
P0020971,CR00422,Art,mid,209876,2025-01-13,5,Monday,False,1564,59,1623,0.773,13,71,False
P0020972,CR00422,Art,mid,209876,2025-01-19,17,Sunday,False,2395,78,2473,1.178,4,153,False
P0020973,CR00422,Art,mid,209876,2023-05-20,4,Saturday,False,2103,56,2159,1.029,3,56,False
P0020974,CR00422,Art,mid,209876,2024-03-06,8,Wednesday,False,1058,61,1119,0.533,6,36,False
P0020975,CR00422,Art,mid,209876,2023-08-29,10,Tuesday,False,2519,173,2692,1.283,29,34,False
P0020976,CR00422,Art,mid,209876,2024-10-07,12,Monday,False,2160,164,2324,1.107,27,231,False
P0020977,CR00422,Art,mid,209876,2023-09-16,14,Saturday,False,1592,95,1687,0.804,5,33,False
P0020978,CR00422,Art,mid,209876,2023-07-07,10,Friday,False,3140,232,3372,1.607,23,65,False
P0020979,CR00422,Art,mid,209876,2023-08-09,17,Wednesday,False,1685,114,1799,0.857,23,105,False
P0020980,CR00422,Art,mid,209876,2023-07-12,7,Wednesday,False,3565,224,3789,1.805,23,179,False
P0020981,CR00422,Art,mid,209876,2024-05-22,14,Wednesday,False,1690,131,1821,0.868,1,49,False
P0020982,CR00422,Art,mid,209876,2023-09-06,18,Wednesday,False,1659,77,1736,0.827,21,175,False
P0020983,CR00422,Art,mid,209876,2023-05-26,18,Friday,False,1208,39,1247,0.594,15,101,False
P0020984,CR00422,Art,mid,209876,2024-08-13,8,Tuesday,False,1915,125,2040,0.972,19,50,False
P0020985,CR00422,Art,mid,209876,2023-10-30,18,Monday,False,2136,139,2275,1.084,17,265,False
P0020986,CR00422,Art,mid,209876,2024-11-10,2,Sunday,False,1507,106,1613,0.769,13,56,False
P0020987,CR00422,Art,mid,209876,2024-02-12,19,Monday,False,1884,122,2006,0.956,13,119,False
P0020988,CR00422,Art,mid,209876,2023-11-23,15,Thursday,False,2039,161,2200,1.048,26,42,False
P0020989,CR00422,Art,mid,209876,2023-07-15,10,Saturday,False,3444,173,3617,1.723,6,145,False
P0020990,CR00423,Parenting,nano,3532,2024-07-11,10,Thursday,False,94,3,97,2.746,9,679,False
P0020991,CR00423,Parenting,nano,3532,2025-01-13,9,Monday,False,402,21,423,11.976,9,36,False
P0020992,CR00423,Parenting,nano,3532,2023-05-13,11,Saturday,False,225,11,236,6.682,1,59,False
P0020993,CR00423,Parenting,nano,3532,2024-07-17,20,Wednesday,False,166,10,176,4.983,20,12,False
P0020994,CR00423,Parenting,nano,3532,2023-09-01,14,Friday,True,259,12,271,7.673,29,74,True
P0020995,CR00423,Parenting,nano,3532,2024-12-15,14,Sunday,False,300,16,316,8.947,7,72,False
P0020996,CR00423,Parenting,nano,3532,2023-05-02,9,Tuesday,False,153,9,162,4.587,21,139,True
P0020997,CR00423,Parenting,nano,3532,2023-08-17,21,Thursday,False,255,7,262,7.418,17,198,False
P0020998,CR00423,Parenting,nano,3532,2023-12-11,18,Monday,False,280,15,295,8.352,12,285,False
P0020999,CR00423,Parenting,nano,3532,2023-05-25,15,Thursday,False,294,10,304,8.607,17,76,False
P0021000,CR00423,Parenting,nano,3532,2024-04-18,10,Thursday,False,128,5,133,3.766,24,87,False
P0021001,CR00423,Parenting,nano,3532,2023-06-13,7,Tuesday,False,146,6,152,4.304,10,41,False
P0021002,CR00423,Parenting,nano,3532,2023-12-17,9,Sunday,True,189,4,193,5.464,26,170,True
P0021003,CR00423,Parenting,nano,3532,2024-06-02,10,Sunday,False,207,15,222,6.285,11,50,False
P0021004,CR00423,Parenting,nano,3532,2023-04-12,16,Wednesday,False,223,10,233,6.597,8,89,False
P0021005,CR00423,Parenting,nano,3532,2023-12-26,13,Tuesday,False,378,28,406,11.495,26,220,False
P0021006,CR00423,Parenting,nano,3532,2023-04-10,8,Monday,False,241,18,259,7.333,9,50,False
P0021007,CR00423,Parenting,nano,3532,2024-05-25,17,Saturday,False,295,11,306,8.664,4,152,False
P0021008,CR00423,Parenting,nano,3532,2023-08-07,11,Monday,False,330,9,339,9.598,29,260,False
P0021009,CR00423,Parenting,nano,3532,2023-12-14,18,Thursday,False,397,30,427,12.089,10,50,False
P0021010,CR00423,Parenting,nano,3532,2024-03-14,1,Thursday,False,364,19,383,10.844,25,93,False
P0021011,CR00423,Parenting,nano,3532,2024-08-10,13,Saturday,True,170,12,182,5.153,27,74,True
P0021012,CR00423,Parenting,nano,3532,2023-12-17,16,Sunday,False,341,13,354,10.023,21,44,False
P0021013,CR00423,Parenting,nano,3532,2023-06-23,15,Friday,False,331,13,344,9.74,17,53,False
P0021014,CR00423,Parenting,nano,3532,2024-05-03,16,Friday,False,186,5,191,5.408,5,432,False
P0021015,CR00423,Parenting,nano,3532,2023-07-21,9,Friday,False,260,12,272,7.701,3,202,False
P0021016,CR00423,Parenting,nano,3532,2023-07-17,3,Monday,True,158,4,162,4.587,21,142,True
P0021017,CR00423,Parenting,nano,3532,2024-06-13,8,Thursday,False,198,6,204,5.776,15,167,False
P0021018,CR00423,Parenting,nano,3532,2023-11-17,18,Friday,False,224,9,233,6.597,0,21,False
P0021019,CR00423,Parenting,nano,3532,2023-05-24,8,Wednesday,True,583,36,619,17.525,19,40,True
P0021020,CR00423,Parenting,nano,3532,2023-05-26,18,Friday,False,370,17,387,10.957,2,305,False
P0021021,CR00423,Parenting,nano,3532,2024-04-13,18,Saturday,False,340,17,357,10.108,25,252,False
P0021022,CR00423,Parenting,nano,3532,2023-11-17,10,Friday,True,555,13,568,16.082,12,33,True
P0021023,CR00423,Parenting,nano,3532,2023-12-04,23,Monday,True,153,7,160,4.53,20,106,True
P0021024,CR00423,Parenting,nano,3532,2023-12-01,16,Friday,False,419,22,441,12.486,20,34,False
P0021025,CR00423,Parenting,nano,3532,2024-11-11,12,Monday,False,226,14,240,6.795,23,145,False
P0021026,CR00423,Parenting,nano,3532,2024-09-23,10,Monday,True,163,12,175,4.955,5,37,True
P0021027,CR00423,Parenting,nano,3532,2023-03-22,16,Wednesday,False,310,24,334,9.456,4,419,False
P0021028,CR00423,Parenting,nano,3532,2023-11-26,11,Sunday,False,427,16,443,12.542,10,108,False
P0021029,CR00423,Parenting,nano,3532,2023-07-27,4,Thursday,False,314,23,337,9.541,28,164,False
P0021030,CR00423,Parenting,nano,3532,2024-09-13,8,Friday,True,155,4,159,4.502,8,119,True
P0021031,CR00423,Parenting,nano,3532,2023-11-25,15,Saturday,True,202,12,214,6.059,15,490,True
P0021032,CR00423,Parenting,nano,3532,2023-11-24,5,Friday,False,261,10,271,7.673,9,303,False
P0021033,CR00423,Parenting,nano,3532,2024-02-15,13,Thursday,False,386,24,410,11.608,20,49,False
P0021034,CR00423,Parenting,nano,3532,2024-06-16,1,Sunday,False,311,8,319,9.032,18,124,False
P0021035,CR00423,Parenting,nano,3532,2024-12-28,6,Saturday,False,246,15,261,7.39,4,83,False
P0021036,CR00423,Parenting,nano,3532,2024-12-22,14,Sunday,False,600,35,635,17.978,19,90,False
P0021037,CR00423,Parenting,nano,3532,2024-05-12,17,Sunday,False,281,15,296,8.381,24,214,True
P0021038,CR00423,Parenting,nano,3532,2023-07-09,6,Sunday,False,230,15,245,6.937,2,317,False
P0021039,CR00423,Parenting,nano,3532,2024-07-05,19,Friday,False,279,18,297,8.409,21,122,False
P0021040,CR00423,Parenting,nano,3532,2024-03-14,21,Thursday,True,339,8,347,9.824,19,68,True
P0021041,CR00423,Parenting,nano,3532,2024-06-05,23,Wednesday,False,265,8,273,7.729,24,43,False
P0021042,CR00423,Parenting,nano,3532,2023-10-01,18,Sunday,True,213,10,223,6.314,22,198,True
P0021043,CR00423,Parenting,nano,3532,2023-05-27,18,Saturday,False,284,6,290,8.211,2,89,False
P0021044,CR00423,Parenting,nano,3532,2023-09-27,14,Wednesday,False,185,14,199,5.634,29,261,False
P0021045,CR00423,Parenting,nano,3532,2024-10-04,18,Friday,False,491,23,514,14.553,14,237,False
P0021046,CR00423,Parenting,nano,3532,2025-02-15,23,Saturday,True,271,17,288,8.154,7,121,True
P0021047,CR00423,Parenting,nano,3532,2023-11-25,20,Saturday,False,443,12,455,12.882,27,52,False
P0021048,CR00423,Parenting,nano,3532,2024-07-01,20,Monday,False,225,16,241,6.823,18,106,False
P0021049,CR00424,Fitness,micro,50000,2023-05-13,13,Saturday,True,936,39,975,1.95,3,53,True
P0021050,CR00424,Fitness,micro,50000,2025-01-10,11,Friday,False,392,14,406,0.812,1,62,False
P0021051,CR00424,Fitness,micro,50000,2025-01-25,11,Saturday,True,1044,68,1112,2.224,13,268,True
P0021052,CR00424,Fitness,micro,50000,2024-04-01,6,Monday,False,906,19,925,1.85,15,157,False
P0021053,CR00424,Fitness,micro,50000,2023-06-21,2,Wednesday,False,1259,26,1285,2.57,26,96,False
P0021054,CR00424,Fitness,micro,50000,2023-10-15,13,Sunday,False,1018,71,1089,2.178,27,90,False
P0021055,CR00424,Fitness,micro,50000,2024-03-26,10,Tuesday,True,785,31,816,1.632,27,43,True
P0021056,CR00424,Fitness,micro,50000,2024-08-01,12,Thursday,True,301,12,313,0.626,4,482,True
P0021057,CR00424,Fitness,micro,50000,2024-02-20,19,Tuesday,True,570,19,589,1.178,13,127,True
P0021058,CR00424,Fitness,micro,50000,2023-08-04,17,Friday,True,958,51,1009,2.018,29,220,True
P0021059,CR00424,Fitness,micro,50000,2023-12-15,6,Friday,True,1540,56,1596,3.192,24,403,True
P0021060,CR00424,Fitness,micro,50000,2024-03-09,10,Saturday,True,829,56,885,1.77,17,71,True
P0021061,CR00424,Fitness,micro,50000,2023-03-12,14,Sunday,False,1662,114,1776,3.552,25,73,False
P0021062,CR00424,Fitness,micro,50000,2023-11-25,20,Saturday,True,1053,36,1089,2.178,18,62,True
P0021063,CR00424,Fitness,micro,50000,2024-03-29,19,Friday,True,1031,48,1079,2.158,12,52,True
P0021064,CR00424,Fitness,micro,50000,2023-03-07,14,Tuesday,False,1273,68,1341,2.682,21,272,False
P0021065,CR00424,Fitness,micro,50000,2023-12-29,19,Friday,True,752,36,788,1.576,9,46,True
P0021066,CR00424,Fitness,micro,50000,2025-02-18,16,Tuesday,True,1211,85,1296,2.592,11,213,True
P0021067,CR00424,Fitness,micro,50000,2023-12-27,9,Wednesday,False,2782,173,2955,5.91,16,43,False
P0021068,CR00424,Fitness,micro,50000,2023-03-13,20,Monday,True,1460,35,1495,2.99,5,227,True
P0021069,CR00424,Fitness,micro,50000,2023-05-19,2,Friday,True,1004,68,1072,2.144,15,41,True
P0021070,CR00424,Fitness,micro,50000,2023-05-30,18,Tuesday,True,460,20,480,0.96,29,59,True
P0021071,CR00424,Fitness,micro,50000,2024-07-02,1,Tuesday,True,704,28,732,1.464,26,573,True
P0021072,CR00424,Fitness,micro,50000,2023-06-05,18,Monday,False,1090,74,1164,2.328,4,25,False
P0021073,CR00424,Fitness,micro,50000,2023-07-03,13,Monday,True,913,41,954,1.908,16,110,True
P0021074,CR00424,Fitness,micro,50000,2024-03-30,9,Saturday,True,593,40,633,1.266,28,117,True
P0021075,CR00424,Fitness,micro,50000,2023-05-05,19,Friday,False,450,13,463,0.926,11,138,False
P0021076,CR00424,Fitness,micro,50000,2024-06-17,5,Monday,True,1390,53,1443,2.886,7,34,True
P0021077,CR00424,Fitness,micro,50000,2024-04-04,10,Thursday,True,579,23,602,1.204,19,184,True
P0021078,CR00424,Fitness,micro,50000,2024-07-21,10,Sunday,True,416,21,437,0.874,3,182,True
P0021079,CR00424,Fitness,micro,50000,2024-07-21,10,Sunday,False,1070,25,1095,2.19,5,76,True
P0021080,CR00424,Fitness,micro,50000,2023-07-10,14,Monday,False,970,66,1036,2.072,27,182,False
P0021081,CR00424,Fitness,micro,50000,2024-07-15,10,Monday,False,576,23,599,1.198,25,64,False
P0021082,CR00424,Fitness,micro,50000,2024-04-25,22,Thursday,True,379,11,390,0.78,28,34,True
P0021083,CR00424,Fitness,micro,50000,2024-06-10,16,Monday,True,434,24,458,0.916,16,134,True
P0021084,CR00424,Fitness,micro,50000,2023-07-03,11,Monday,True,1208,30,1238,2.476,15,58,True
P0021085,CR00424,Fitness,micro,50000,2025-02-25,13,Tuesday,True,358,10,368,0.736,15,444,True
P0021086,CR00424,Fitness,micro,50000,2024-06-08,5,Saturday,False,1433,72,1505,3.01,28,103,False
P0021087,CR00424,Fitness,micro,50000,2023-03-26,15,Sunday,True,838,46,884,1.768,8,87,True
P0021088,CR00424,Fitness,micro,50000,2024-04-26,22,Friday,True,1626,112,1738,3.476,19,189,True
P0021089,CR00424,Fitness,micro,50000,2023-09-17,10,Sunday,True,672,50,722,1.444,5,78,True
P0021090,CR00424,Fitness,micro,50000,2023-08-01,8,Tuesday,True,924,19,943,1.886,5,519,True
P0021091,CR00424,Fitness,micro,50000,2024-02-03,11,Saturday,True,876,39,915,1.83,12,51,True
P0021092,CR00424,Fitness,micro,50000,2024-03-26,19,Tuesday,False,1393,29,1422,2.844,4,11,False
P0021093,CR00424,Fitness,micro,50000,2024-12-04,20,Wednesday,False,583,45,628,1.256,10,131,False
P0021094,CR00424,Fitness,micro,50000,2025-02-27,6,Thursday,True,435,21,456,0.912,29,18,True
P0021095,CR00424,Fitness,micro,50000,2023-05-21,10,Sunday,True,322,23,345,0.69,20,160,True
P0021096,CR00424,Fitness,micro,50000,2025-02-11,10,Tuesday,True,592,14,606,1.212,3,103,True
P0021097,CR00424,Fitness,micro,50000,2024-05-10,12,Friday,True,441,33,474,0.948,22,377,True
P0021098,CR00424,Fitness,micro,50000,2024-10-21,6,Monday,True,1296,100,1396,2.792,18,86,True
P0021099,CR00424,Fitness,micro,50000,2024-10-27,5,Sunday,True,670,22,692,1.384,10,103,True
P0021100,CR00424,Fitness,micro,50000,2024-08-26,8,Monday,False,713,16,729,1.458,8,86,False
P0021101,CR00424,Fitness,micro,50000,2025-01-13,12,Monday,True,1015,80,1095,2.19,5,78,True
P0021102,CR00424,Fitness,micro,50000,2024-06-27,10,Thursday,True,1071,27,1098,2.196,6,13,True
P0021103,CR00424,Fitness,micro,50000,2023-06-14,13,Wednesday,False,1135,32,1167,2.334,12,179,True
P0021104,CR00424,Fitness,micro,50000,2024-01-31,7,Wednesday,False,1051,81,1132,2.264,18,137,False
P0021105,CR00424,Fitness,micro,50000,2024-04-16,14,Tuesday,True,542,32,574,1.148,25,46,True
P0021106,CR00424,Fitness,micro,50000,2024-05-18,22,Saturday,False,1732,50,1782,3.564,17,80,False
P0021107,CR00424,Fitness,micro,50000,2023-06-14,10,Wednesday,False,629,25,654,1.308,15,51,False
P0021108,CR00424,Fitness,micro,50000,2023-09-07,10,Thursday,True,859,34,893,1.786,25,29,True
P0021109,CR00424,Fitness,micro,50000,2023-08-29,12,Tuesday,True,816,36,852,1.704,8,162,True
P0021110,CR00424,Fitness,micro,50000,2024-05-29,16,Wednesday,False,1208,38,1246,2.492,1,39,True
P0021111,CR00424,Fitness,micro,50000,2025-01-16,19,Thursday,False,463,30,493,0.986,4,47,False
P0021112,CR00424,Fitness,micro,50000,2023-09-14,21,Thursday,True,787,45,832,1.664,11,116,True
P0021113,CR00424,Fitness,micro,50000,2024-03-14,9,Thursday,True,468,34,502,1.004,11,36,True
P0021114,CR00424,Fitness,micro,50000,2024-02-16,9,Friday,False,1409,77,1486,2.972,25,64,False
P0021115,CR00425,Business,nano,5358,2024-06-09,13,Sunday,False,271,6,277,5.17,23,184,False
P0021116,CR00425,Business,nano,5358,2024-12-17,13,Tuesday,True,250,19,269,5.021,12,91,True
P0021117,CR00425,Business,nano,5358,2023-09-01,22,Friday,False,166,5,171,3.191,23,80,False
P0021118,CR00425,Business,nano,5358,2024-01-04,12,Thursday,False,464,30,494,9.22,10,49,False
P0021119,CR00425,Business,nano,5358,2023-05-09,20,Tuesday,False,221,9,230,4.293,28,90,False
P0021120,CR00425,Business,nano,5358,2025-02-27,16,Thursday,True,150,5,155,2.893,14,141,True
P0021121,CR00425,Business,nano,5358,2023-04-25,15,Tuesday,False,156,11,167,3.117,2,137,False
P0021122,CR00425,Business,nano,5358,2023-04-08,15,Saturday,True,210,4,214,3.994,29,8,True
P0021123,CR00425,Business,nano,5358,2024-08-15,19,Thursday,False,154,4,158,2.949,28,171,False
